,Unnamed: 0,Code,2012/13,income_decile,postcode,overcrowding,lat,long,deprivation_y
0,823,E01000826,69680,10,BR2 0NS,10,51.39674,-0.0032979999999999997,10
1,757,E01000757,60900,9,BR6 8AG,10,51.370501000000004,0.07976799999999999,10
2,3783,E01003747,66380,9,IG8 0JA,10,51.609402,0.034732,10
3,694,E01000694,66670,9,BR7 5AU,10,51.420326,0.055622000000000005,10
4,756,E01000756,65680,9,BR6 8ES,10,51.371094,0.060988,10
5,646,E01000645,72700,10,BR1 2AA,10,51.403386,0.043619,10
6,2275,E01002253,57920,8,RM141AL,10,51.569523,0.256477,10
7,358,E01000356,48810,6,DA7 4AB,10,51.463791,0.135433,9
8,655,E01000654,51560,7,TN162NN,10,51.307047999999995,0.032061,8
9,707,E01000707,61080,9,BR3 4EY,10,51.405072,-0.036537,10
10,831,E01000834,60790,9,BR4 0AH,10,51.382044,0.001552,10
11,3847,E01003806,91070,10,SW148BB,10,51.457541,-0.26556199999999996,9
12,445,E01000444,57230,8,DA5 2AP,10,51.43778,0.154335,9
13,2411,E01002390,63420,9,RM141AB,10,51.552369,0.246757,10
14,830,E01000833,65630,9,BR3 2SR,10,51.391271,-0.001121,10
15,837,E01000840,56040,8,BR4 9BA,10,51.370982,-0.010525,9
16,3499,E01003465,109600,10,SW195AB,10,51.429341,-0.212325,10
17,767,E01000767,59310,8,BR2 7BB,10,51.37728,0.017136000000000002,10
18,2279,E01002257,62390,9,RM113QB,10,51.559864000000005,0.24429800000000002,10
19,2359,E01002337,54520,7,RM2 5AN,10,51.585895,0.193163,7
20,1018,E01001018,52550,7,CR2 4BY,10,51.314923,-0.114534,9
21,812,E01000813,58220,8,BR5 1DH,10,51.388057,0.074139,10
22,688,E01000688,61420,9,BR6 6AP,10,51.350266,0.099,10
23,426,E01000425,53160,7,DA157LH,10,51.434379,0.09288300000000001,10
24,4199,E01004157,58450,8,SM1 2BP,10,51.359221000000005,-0.209038,10
25,833,E01000836,59410,8,BR4 0AB,10,51.380181,-0.009954000000000001,10
26,263,E01000263,73220,10,NW7 3JD,10,51.618068,-0.250103,10
27,698,E01000698,59750,9,BR5 2SP,10,51.401379,0.090643,9
28,2295,E01002273,56990,8,RM113AA,10,51.570297,0.239416,8
29,2485,E01002462,61220,9,UB108AY,10,51.564475,-0.46320500000000003,10
30,2210,E01002188,67940,9,HA5 3AR,10,51.597061,-0.374531,10
31,3035,E01003007,61170,9,KT2 5NP,10,51.429035,-0.301799,10
32,437,E01000436,49080,6,DA7 5ES,10,51.47101,0.141011,9
33,3838,E01003797,94330,10,SW139FB,10,51.480287,-0.24168499999999998,10
34,2293,E01002271,62230,9,RM112PJ,10,51.576811,0.2323,9
35,2408,E01002387,62080,9,RM143AA,10,51.552405,0.24918099999999999,10
36,1124,E01001124,61110,9,CR2 0AP,10,51.345665000000004,-0.073928,10
37,3863,E01003822,71680,10,TW122AT,10,51.415881,-0.36841,10
38,755,E01000755,58950,8,BR5 1FA,10,51.375194,0.077421,10
39,1122,E01001122,60160,9,CR0 5RE,10,51.360377,-0.06356,8
40,343,E01000341,49550,6,DA158AZ,10,51.450893,0.097208,9
41,4147,E01004104,54310,7,SM5 1XE,10,51.357174,-0.170252,10
42,696,E01000696,68300,9,BR7 5AA,10,51.416160999999995,0.067962,9
43,3506,E01003472,77030,10,SW185BB,10,51.438984000000005,-0.20252799999999999,10
44,761,E01000761,56290,8,BR4 4QN,10,51.366863,0.0068379999999999995,9
45,449,E01000448,58170,8,DA5 1AE,10,51.440822999999995,0.14678,10
46,4149,E01004106,68150,9,SM5 1XG,10,51.35095,-0.174808,10
47,350,E01000348,54920,8,DA5 1BN,10,51.447091,0.12806199999999998,10
48,773,E01000773,55930,8,BR3 3DD,10,51.398484,-0.028193,9
49,4678,E01004625,90450,10,SW183JF,10,51.446257,-0.17388800000000001,9
50,1453,E01001452,65240,9,N21 2AJ,10,51.636326000000004,-0.088344,8
51,2946,E01002917,57950,8,KT5 9DL,10,51.385527,-0.277599,10
52,4222,E01004180,54760,8,SM5 3HG,10,51.356986,-0.155968,10
53,4175,E01004133,50910,7,SM3 9QE,10,51.371805,-0.20925100000000002,9
54,827,E01000830,70520,10,BR2 0AF,10,51.400157,-0.003264,10
55,813,E01000814,64630,9,BR6 0AA,10,51.374644,0.093075,10
56,1419,E01001417,70450,10,EN4 0AF,10,51.657557000000004,-0.156935,9
57,384,E01000382,49270,6,DA144JH,10,51.430834999999995,0.12041600000000001,9
58,695,E01000695,63460,9,BR7 5BB,10,51.418907,0.065209,8
59,2397,E01002376,57430,8,RM2 6AJ,10,51.584613,0.204349,9
60,835,E01000838,56730,8,BR4 0AU,10,51.379552000000004,-0.003141,10
61,1094,E01001094,67820,9,CR2 2LD,10,51.340408000000004,-0.133589,8
62,253,E01000253,71070,10,EN5 2AA,10,51.642078999999995,-0.240637,8
63,446,E01000445,51990,7,DA5 1GL,10,51.436671000000004,0.12788,10
64,3846,E01003805,85830,10,SW147AA,10,51.4614,-0.269921,10
65,276,E01000276,70880,10,N12 7AA,10,51.617484999999995,-0.19264900000000001,10
66,4122,E01004079,52140,7,SM6 8AS,10,51.363467,-0.140452,9
67,3920,E01003880,75260,10,TW1 4FA,10,51.442105,-0.334007,9
68,280,E01000280,74210,10,N20 8DL,10,51.630324,-0.191358,10
69,1101,E01001101,62580,9,CR2 0JA,10,51.339378,-0.088147,10
70,809,E01000810,64180,9,BR5 1HR,10,51.385428000000005,0.082414,10
71,792,E01000793,53990,7,BR6 0QW,10,51.371388,0.107653,10
72,684,E01000684,60040,9,BR6 6EH,10,51.356928,0.099104,10
73,814,E01000815,66630,9,BR5 1JT,10,51.390774,0.08820499999999999,10
74,667,E01000667,68680,10,BR2 6DX,10,51.366308000000004,0.046234,9
75,1019,E01001019,54720,8,CR3 1DE,10,51.308931,-0.133432,10
76,1424,E01001422,80980,10,EN4 0AB,10,51.667659,-0.16810799999999998,9
77,3709,E01003671,59940,9,IG8 9AJ,10,51.603371,0.027313999999999998,10
78,1017,E01001017,58460,8,CR3 1AA,10,51.315267999999996,-0.136045,9
79,2505,E01002482,61460,9,HA6 1AP,10,51.610510999999995,-0.41513900000000004,10
80,4239,E01032623,69300,10,SM2 6EE,10,51.342521000000005,-0.203744,10
81,359,E01000357,52480,7,DA7 4TG,10,51.465294,0.12649000000000002,10
82,4691,E01004638,82740,10,SW155HN,10,51.458705,-0.235073,9
83,723,E01000723,42920,3,BR5 4EA,10,51.381171,0.118191,7
84,3906,E01003866,78690,10,TW1 1AS,10,51.457219,-0.32564099999999996,10
85,4134,E01004091,62270,9,SM2 5DF,10,51.344545000000004,-0.185702,9
86,3781,E01003745,68990,10,IG8 0JH,10,51.617022999999996,0.038641,10
87,650,E01000649,66010,9,BR1 2AB,10,51.40175,0.054401,8
88,652,E01000651,57060,8,BR1 2BU,10,51.399358,0.043094,8
89,412,E01000411,46490,5,DA158PF,10,51.454133,0.096551,8
90,793,E01000794,54520,8,BR6 0SN,10,51.368193,0.09375700000000001,10
91,659,E01000658,51840,7,TN163BE,10,51.317372,0.033106000000000003,9
92,4156,E01004114,69000,10,KT173HL,10,51.337096,-0.227792,10
93,453,E01000452,48880,6,DA161DB,10,51.473375,0.12319400000000001,9
94,1123,E01001123,57810,8,CR0 5RG,10,51.357093,-0.061285,9
95,2987,E01002959,71870,10,KT2 7BZ,10,51.412951,-0.272484,10
96,2534,E01002513,56100,8,UB109AA,10,51.549868,-0.45284300000000005,8
97,2460,E01002437,60210,9,HA5 1SH,10,51.583664,-0.394206,10
98,1028,E01001028,65730,9,CR2 3BE,10,51.334094,-0.13241,9
99,450,E01000449,56100,8,DA5 1AL,10,51.442232000000004,0.147421,10
100,2291,E01002269,49230,6,RM113BU,10,51.576795000000004,0.235042,7
101,3854,E01003813,68760,10,TW121BJ,10,51.429288,-0.364452,10
102,2159,E01002137,60230,9,HA1 3AG,10,51.577057,-0.33423600000000003,9
103,2339,E01002317,53270,7,RM111DZ,10,51.569924,0.202727,9
104,4130,E01004087,50770,6,SM6 9DE,10,51.35479,-0.137701,9
105,763,E01000763,58560,8,BR2 7LA,10,51.381802,0.017206,10
106,2171,E01002149,63630,9,HA5 3RP,10,51.60926,-0.38205300000000003,10
107,836,E01000839,60180,9,BR4 9EW,10,51.375326,-0.019576,10
108,766,E01000766,60090,9,BR2 7AY,10,51.381116,0.005837,10
109,656,E01000655,51660,7,TN163NF,10,51.310051,0.026899,8
110,2168,E01002146,60840,9,HA5 4BF,10,51.609353999999996,-0.37324,10
111,3498,E01003464,86260,10,SW195AF,10,51.437376,-0.21377100000000002,10
112,654,E01000653,61330,9,BR1 2GN,10,51.409519,0.034355000000000004,8
113,3477,E01003443,78520,10,SW200LJ,10,51.411201,-0.23174,10
114,2309,E01002287,47090,5,RM125AS,10,51.549197,0.200255,8
115,790,E01000791,47440,5,BR5 4LA,10,51.377152,0.110203,7
116,772,E01000772,59330,8,BR3 2JT,10,51.406554,-0.019909,10
117,464,E01000463,51970,7,DA158AH,10,51.436318,0.09454,10
118,3842,E01003801,75530,10,SW138DP,10,51.485723,-0.231783,9
119,1108,E01001108,65280,9,CR2 0AN,10,51.34247,-0.088032,10
120,680,E01000680,59870,9,BR5 4HB,10,51.369232000000004,0.136792,8
121,2343,E01002321,49620,6,RM111DD,10,51.563827,0.20595500000000003,8
122,3795,E01003759,56940,8,E18 1BH,10,51.588369,0.026892000000000003,9
123,749,E01000749,52510,7,BR6 6BN,10,51.350632,0.086651,8
124,1098,E01001098,61050,9,CR2 1BB,10,51.333749,-0.110891,9
125,422,E01000421,45740,5,DA7 5LG,10,51.474917,0.12989,9
126,2361,E01002339,52610,7,RM1 4BB,10,51.58362,0.181073,9
127,758,E01000758,59680,9,BR6 8AL,10,51.371354,0.080884,10
128,269,E01000269,56420,8,EN5 1AF,10,51.645288,-0.18618099999999999,8
129,1067,E01001067,60350,9,CR2 2HG,10,51.32845,-0.11685,9
130,808,E01000809,58440,8,BR5 1AA,10,51.38637,0.06475,10
131,3458,E01003424,70600,10,SW193DT,10,51.406258,-0.197078,10
132,1121,E01001121,56600,8,CR2 8AY,10,51.341703,-0.065955,10
133,682,E01000682,55970,8,BR6 9JZ,10,51.362140999999994,0.090192,10
134,2406,E01002385,58640,8,RM142DB,10,51.545922,0.25138699999999997,8
135,657,E01000656,53280,7,CR3 9PP,10,51.319163,0.009059999999999999,9
136,4099,E01004069,89590,10,SE217AB,10,51.442419,-0.08823500000000001,8
137,2453,E01002430,62700,9,HA4 7JY,10,51.580388,-0.41848199999999997,10
138,2980,E01002952,81350,10,KT2 7BF,10,51.422462,-0.276,10
139,1030,E01001030,64220,9,CR2 4HA,10,51.331284000000004,-0.12534700000000001,8
140,2496,E01002473,69500,10,HA6 2DR,10,51.612669,-0.443358,7
141,816,E01000818,51440,7,BR1 3FJ,10,51.41847,0.035691,7
142,660,E01000659,52520,7,TN163JQ,10,51.310421000000005,0.023702,8
143,2409,E01002388,62360,9,RM142BD,10,51.546416,0.24823699999999999,10
144,392,E01000390,48030,5,DA5 1DB,10,51.449381,0.121275,8
145,2218,E01002196,64060,9,HA5 1BG,10,51.583318,-0.38860300000000003,10
146,1069,E01001069,54190,7,CR2 2EQ,10,51.329256,-0.111075,7
147,2276,E01002254,57400,8,RM141BT,10,51.565608000000005,0.259457,10
148,2458,E01002435,62400,9,HA4 8AL,10,51.580104,-0.416745,10
149,283,E01000283,67990,9,N12 7ET,10,51.622306,-0.188672,10
150,840,E01032563,53870,7,BR1 4DL,10,51.417062,0.016227000000000002,9
151,2308,E01002286,50970,7,RM125QT,10,51.547066,0.20977300000000002,9
152,2953,E01002924,64990,9,KT5 8JZ,10,51.394077,-0.284853,10
153,4128,E01004085,52190,7,CR2 2JE,10,51.34564,-0.123325,8
154,1022,E01001022,51860,7,CR2 5EP,10,51.303055,-0.10354400000000001,8
155,364,E01000362,47590,5,DA6 7AD,10,51.456106,0.143176,7
156,2984,E01002956,61880,9,KT2 7EP,10,51.427561,-0.264401,9
157,172,E01000172,55970,8,EN4 8HR,10,51.645487,-0.155068,8
158,666,E01000666,62550,9,BR2 6AE,10,51.35045,0.034039,10
159,3887,E01003846,84480,10,TW9 3HA,10,51.479045,-0.284735,10
160,829,E01000832,57940,8,BR4 0AA,10,51.380973,-0.011615,9
161,2214,E01002192,64080,9,HA5 1AB,10,51.593957,-0.38482,9
162,4159,E01004117,53250,7,KT172JJ,10,51.367406,-0.242407,10
163,272,E01000272,67140,9,EN5 1BX,10,51.637908,-0.167255,9
164,2405,E01002384,57170,8,RM142TD,10,51.558504,0.250535,9
165,2380,E01002359,48940,6,RM111EW,10,51.564171,0.220617,9
166,3494,E01003460,91460,10,SW194PE,10,51.422781,-0.22029,8
167,3508,E01003474,91840,10,SW195JH,10,51.433287,-0.20749499999999999,10
168,4162,E01004120,56060,8,SM3 8DT,10,51.365225,-0.223629,10
169,807,E01000808,62560,9,BR5 1GA,10,51.382743,0.085195,9
170,770,E01000770,62110,9,BR3 1AF,10,51.406312,-0.028488999999999997,9
171,3911,E01003871,77100,10,TW1 1AF,10,51.464507,-0.321588,10
172,2274,E01002252,47660,5,RM141EF,10,51.561640999999995,0.272549,8
173,4706,E01033135,79090,10,SW152EA,10,51.460588,-0.207477,9
174,2356,E01002334,51760,7,RM1 4AL,10,51.591479,0.18148,8
175,2412,E01002391,50920,7,RM143BD,10,51.556424,0.27152600000000005,9
176,2484,E01002461,62500,9,UB108AA,10,51.559601,-0.466117,8
177,2404,E01002383,51000,7,RM113UD,10,51.591543,0.21451599999999998,8
178,1617,E01001614,55440,8,DA158UE,10,51.455417,0.085569,8
179,3784,E01003748,62870,9,IG8 0AB,10,51.612702,0.028033,9
180,2014,E01001993,82900,10,N10 3BE,10,51.589835,-0.14833,9
181,4127,E01004084,54070,7,CR2 3PA,10,51.340590999999996,-0.145068,10
182,697,E01000697,64080,9,BR7 5HP,10,51.410914,0.060520000000000004,10
183,1072,E01001072,61720,9,CR2 5AS,10,51.317504,-0.107253,8
184,327,E01000325,51620,7,DA7 6BE,10,51.46287,0.16558,10
185,3876,E01003835,71990,10,TW119JP,10,51.424319,-0.32150700000000004,10
186,838,E01000841,57690,8,BR4 0AP,10,51.375285999999996,-0.012941,10
187,753,E01000753,59630,9,BR5 1RS,10,51.373837,0.070163,10
188,2246,E01002225,57890,8,HA7 3AG,10,51.620036999999996,-0.317748,9
189,1058,E01001058,48160,6,CR0 9AA,10,51.346117,-0.033989,7
190,2281,E01002259,48100,5,RM141LH,10,51.570085999999996,0.268671,9
191,372,E01000370,47030,5,DA7 6HD,10,51.465512,0.15783,8
192,4123,E01004080,50410,6,CR0 4PD,10,51.367835,-0.12394100000000001,9
193,3782,E01003746,59630,9,IG8 0FD,10,51.616824,0.024158000000000002,10
194,4155,E01004112,59950,9,SM2 7AQ,10,51.348,-0.21743099999999999,10
195,441,E01000440,46330,5,DA7 5BN,10,51.471519,0.150553,9
196,785,E01000786,50090,6,BR5 4PG,10,51.372953,0.12061400000000001,7
197,355,E01000353,50150,6,DA7 4PB,10,51.468115999999995,0.13991099999999998,10
198,1476,E01001475,58730,8,EN2 7JN,10,51.651113,-0.120854,10
199,1133,E01001133,48770,6,CR0 7QS,10,51.380575,-0.0376,8
200,2482,E01002459,60190,9,UB108BJ,10,51.567557,-0.44684700000000005,10
201,2410,E01002389,60540,9,RM142EA,10,51.547523,0.240591,10
202,2322,E01002300,47330,5,RM3 0AH,10,51.597505,0.232134,7
203,759,E01000759,57930,8,BR2 6AJ,10,51.363159,0.024043000000000002,9
204,3735,E01003698,48770,6,IG6 2EP,10,51.599176,0.081478,6
205,3915,E01003875,77920,10,TW105AJ,10,51.461474,-0.288445,9
206,3496,E01003462,83060,10,SW194RH,10,51.421113,-0.228338,9
207,2229,E01002208,58670,8,HA2 9TA,10,51.575753999999996,-0.377398,10
208,3869,E01003828,59280,8,TW123BB,10,51.424031,-0.368609,9
209,1096,E01001096,59380,8,CR2 0FJ,10,51.341536,-0.09913,9
210,2307,E01002285,48760,6,RM125TR,10,51.547728,0.209992,8
211,771,E01000771,58600,8,BR3 3FD,10,51.404872999999995,-0.032721,9
212,778,E01000779,46300,5,SE129AP,10,51.442898,0.030316000000000003,5
213,2290,E01002268,50060,6,RM112BF,10,51.581928999999995,0.228452,7
214,4161,E01004119,50030,6,SM3 8LA,10,51.370371,-0.223789,8
215,4612,E01004556,92270,10,SW111BJ,10,51.459164,-0.163081,10
216,3827,E01003791,58540,8,E11 2NJ,10,51.570513,0.026198000000000003,5
217,2277,E01002255,49210,6,RM113AX,10,51.562537,0.234648,7
218,3497,E01003463,88200,10,SW200AF,10,51.418032000000004,-0.24046599999999999,10
219,1025,E01001025,54390,7,CR3 2PG,10,51.320932,-0.15303699999999998,9
220,796,E01000797,54580,8,BR3 1BZ,10,51.413076000000004,-0.038754000000000004,7
221,681,E01000681,58260,8,BR6 9PB,10,51.36407,0.082881,10
222,279,E01000279,83620,10,N20 8AA,10,51.636340000000004,-0.208373,9
223,3397,E01003363,56540,8,SM4 4AZ,10,51.397366999999996,-0.20961799999999997,9
224,278,E01000278,69480,10,N12 7AP,10,51.615918,-0.19308699999999998,10
225,3924,E01003884,68670,10,TW1 4BH,10,51.445091999999995,-0.337949,9
226,2981,E01002953,67190,9,KT2 7DE,10,51.416078999999996,-0.257223,9
227,2310,E01002288,51700,7,RM125HA,10,51.543877,0.20961799999999997,9
228,2355,E01002333,47910,5,RM1 4AZ,10,51.59921,0.178384,8
229,3816,E01003780,63420,9,E18 2DG,10,51.591994,0.019546,10
230,2945,E01002916,56010,8,KT5 9BE,10,51.386309999999995,-0.290576,9
231,361,E01000359,51760,7,DA7 4SS,10,51.471393,0.129855,10
232,3004,E01002976,52840,7,KT4 7SF,10,51.386790999999995,-0.24399200000000001,9
233,347,E01000345,52210,7,DA158EL,10,51.442479999999996,0.093427,10
234,3921,E01003881,70290,10,TW1 4AS,10,51.437081,-0.33676500000000004,10
235,2212,E01002190,59390,8,HA5 3DE,10,51.605444,-0.396918,10
236,2481,E01002458,60890,9,UB108BA,10,51.565369,-0.456848,10
237,1609,E01001605,55870,8,SE9 1AN,10,51.45754,0.06475,9
238,365,E01000363,50540,6,DA5 1HD,10,51.449222,0.13701,9
239,1104,E01001104,59660,9,CR2 1DN,10,51.329899,-0.095259,9
240,1457,E01001456,66770,9,N21 2LB,10,51.638473,-0.09427999999999999,10
241,462,E01000461,52470,7,DA144JB,10,51.433557,0.109089,9
242,424,E01000423,52690,7,DA146QG,10,51.430802,0.082117,10
243,3912,E01003872,71650,10,TW1 1LT,10,51.458378,-0.323108,9
244,3939,E01003899,63760,9,TW2 5AP,10,51.441849,-0.35349899999999995,9
245,356,E01000354,46320,5,DA7 4ES,10,51.470063,0.131262,5
246,685,E01000685,52880,7,BR6 6ED,10,51.355585999999995,0.10019199999999999,7
247,2377,E01002355,50880,7,RM2 5AR,10,51.580371,0.194269,10
248,3038,E01003010,67960,9,KT2 5BD,10,51.424904,-0.30649699999999996,10
249,2326,E01002304,42910,3,RM1 4HR,10,51.605342,0.18038099999999999,4
250,117,E01000116,55180,8,EN4 8FT,10,51.632431,-0.148073,8
251,448,E01000447,52920,7,DA5 1AA,10,51.44178,0.14999,8
252,2457,E01002434,61290,9,HA4 7BH,10,51.584903000000004,-0.432658,10
253,351,E01000349,52320,7,DA5 1BW,10,51.447019,0.12954100000000002,9
254,2365,E01002343,45090,4,RM139FA,10,51.525579,0.209425,7
255,783,E01000784,49660,6,BR7 5EW,10,51.426915,0.054234000000000004,8
256,3898,E01003858,75230,10,SW130AS,10,51.469418,-0.253334,10
257,342,E01000340,46400,5,DA158PX,10,51.451307,0.095169,7
258,4151,E01004108,52740,7,CR2 3NG,10,51.331604,-0.145431,6
259,2292,E01002270,61980,9,RM112BE,10,51.569946,0.220018,9
260,2358,E01002336,47920,5,RM1 4BF,10,51.592245,0.177013,6
261,188,E01000188,61040,9,HA7 4LS,10,51.625144,-0.295903,8
262,776,E01000777,55550,8,BR3 3DA,10,51.392309000000004,-0.033763,8
263,4534,E01004478,90780,10,SW116AA,10,51.453728999999996,-0.1577,10
264,900,E01000899,109900,10,NW3 1AA,10,51.559003000000004,-0.177786,9
265,330,E01000328,46540,5,DA1 4DL,10,51.454901,0.166599,8
266,3780,E01003744,59480,8,IG8 0FB,10,51.622545,0.022506,8
267,2483,E01002460,57200,8,UB108BE,10,51.565878000000005,-0.44697600000000004,10
268,2297,E01002275,56590,8,RM113AS,10,51.566512,0.234783,9
269,2376,E01002354,51900,7,RM1 3DB,10,51.582836,0.189869,9
270,791,E01000792,48020,5,BR5 4FG,10,51.374565000000004,0.119984,4
271,444,E01000443,47980,5,DA144NP,10,51.437814,0.119372,5
272,1415,E01001413,53740,7,EN1 3RA,10,51.666528,-0.074925,8
273,1132,E01001132,50410,6,CR0 7AH,10,51.384085999999996,-0.039979,9
274,410,E01000409,47260,5,DA162BN,10,51.455298,0.104334,9
275,3831,E01003795,62640,9,E11 2BP,10,51.582704,0.033655000000000004,8
276,414,E01000413,46630,5,DA158FA,10,51.452715999999995,0.099881,7
277,400,E01000399,44320,4,DA162QR,10,51.463279,0.095069,8
278,2383,E01002362,50720,6,RM113DF,10,51.562616999999996,0.23244299999999998,9
279,4144,E01004101,51670,7,SM1 3QB,10,51.367427,-0.17613499999999999,10
280,810,E01000811,59710,9,BR5 1AR,10,51.388493,0.071313,10
281,4105,E01004075,91340,10,SE217AH,10,51.449351,-0.085974,8
282,2363,E01002341,48610,6,RM1 4AE,10,51.598918,0.183772,7
283,4138,E01004095,58790,8,SM2 6DN,10,51.354621,-0.20108800000000002,9
284,2316,E01002294,48940,6,RM3 0DD,10,51.593718,0.24205500000000002,8
285,4653,E01004599,77630,10,SW185BT,10,51.44056,-0.203815,10
286,693,E01000693,56270,8,BR7 5FT,10,51.409334,0.077687,7
287,653,E01000652,57980,8,BR1 2BG,10,51.391712,0.045786,10
288,357,E01000355,47780,5,DA7 5AJ,10,51.465512,0.148529,8
289,886,E01000885,112970,10,NW3 6PZ,10,51.55803,-0.180566,8
290,2385,E01002364,48560,6,RM124JP,10,51.558411,0.2124,9
291,353,E01000351,48800,6,DA159LD,10,51.442476,0.11319800000000001,9
292,1032,E01001032,62490,9,CR2 0AA,10,51.347927,-0.089572,10
293,690,E01000690,55360,8,BR7 6AT,10,51.422378,0.06729299999999999,8
294,760,E01000760,55260,8,BR4 9AU,10,51.37097,0.001227,8
295,271,E01000271,58740,8,EN5 1BJ,10,51.641473,-0.179064,8
296,1533,E01001533,62250,9,N14 7AG,10,51.621008,-0.12823800000000002,10
297,397,E01000395,49100,6,DA162RU,10,51.463594,0.089973,9
298,3923,E01003883,68640,10,TW1 4HR,10,51.448115,-0.33681,9
299,762,E01000762,57790,8,BR2 9AZ,10,51.391723999999996,0.01287,9
300,4145,E01004102,52020,7,SM5 3AG,10,51.365152,-0.16120299999999999,7
301,4136,E01004093,59890,9,SM2 5AT,10,51.347823,-0.19821,10
302,842,E01032570,51380,7,TN162PB,10,51.30729,0.034167,7
303,461,E01000460,57560,8,DA158HD,10,51.441452000000005,0.097106,10
304,3890,E01003849,77680,10,TW9 2AH,10,51.474245,-0.290991,9
305,2461,E01002438,52370,7,UB9 6BG,10,51.606939000000004,-0.493505,7
306,329,E01000327,49140,6,DA7 4LU,10,51.46092,0.151783,9
307,2403,E01002382,51860,7,RM2 5BF,10,51.576531,0.205731,8
308,3851,E01003810,69100,10,TW110NU,10,51.428939,-0.344713,9
309,687,E01000687,56020,8,BR6 6AA,10,51.352043,0.09021900000000001,9
310,349,E01000347,45440,4,DA158NU,10,51.44923,0.102184,7
311,2178,E01002156,56990,8,HA2 6BY,10,51.590219,-0.360144,9
312,806,E01000807,61620,9,BR5 1DA,10,51.390788,0.067133,9
313,1062,E01001062,55880,8,CR0 5DY,10,51.368959999999994,-0.054546000000000004,8
314,2170,E01002148,52180,7,HA3 6PF,10,51.606369,-0.35946,8
315,1471,E01001470,56170,8,EN2 7AD,10,51.652474,-0.107021,8
316,3020,E01002992,54240,7,KT1 3BJ,10,51.401255,-0.291779,9
317,341,E01000339,48600,6,DA158AA,10,51.438047999999995,0.082288,7
318,2287,E01002265,47080,5,RM125AF,10,51.543812,0.208274,8
319,3502,E01003468,61490,9,KT3 6AP,10,51.39835,-0.236448,10
320,768,E01000768,57390,8,BR2 7AG,10,51.37167,0.005539,9
321,3698,E01003659,49540,6,IG8 7LD,10,51.601402,0.042331,7
322,2537,E01002516,58610,8,UB100AT,10,51.540501,-0.451647,9
323,438,E01000437,45770,5,DA176LN,10,51.478202,0.152437,7
324,1129,E01001129,55460,8,CR0 5AE,10,51.369240000000005,-0.043831,10
325,3850,E01003809,81240,10,SW148AR,10,51.463803999999996,-0.26161,9
326,331,E01000329,45310,4,DA6 7AT,10,51.455555,0.15356,6
327,3942,E01003902,60380,9,TW2 5AS,10,51.439979,-0.358631,9
328,1418,E01001416,61060,9,EN2 7LT,10,51.645507,-0.122271,10
329,3198,E01003170,58930,8,SE218HH,10,51.440528,-0.096416,7
330,748,E01000748,54550,8,TN147NQ,10,51.307969,0.079479,7
331,4164,E01004122,53690,7,KT4 8FS,10,51.376111,-0.237078,10
332,1064,E01001064,54680,8,CR0 5AB,10,51.364477,-0.036507,6
333,2342,E01002320,50910,7,RM111AY,10,51.567507,0.20297300000000001,8
334,2949,E01002920,58340,8,KT5 9AF,10,51.388876,-0.284573,10
335,2294,E01002272,51190,7,RM112AA,10,51.573165,0.204947,7
336,2972,E01002944,49040,6,KT9 1DG,10,51.368817,-0.288512,7
337,2169,E01002147,61720,9,HA5 4AA,10,51.614826,-0.370357,9
338,168,E01000168,59860,9,EN4 9DY,10,51.651,-0.15626099999999998,9
339,121,E01000120,58630,8,N14 5DG,10,51.631493,-0.1373,8
340,2500,E01002477,59240,8,HA6 2AB,10,51.612444,-0.425817,8
341,2278,E01002256,49110,6,RM141BF,10,51.56305,0.268969,9
342,658,E01000657,50320,6,TN161BW,10,51.314322,0.033717000000000004,7
343,668,E01000668,51520,7,BR2 9FW,10,51.388088,0.036986,7
344,4196,E01004154,61710,9,SM1 1TR,10,51.358184,-0.177393,10
345,2360,E01002338,48060,5,RM1 4DT,10,51.589,0.17693,7
346,2414,E01032742,44990,4,RM1 2NQ,10,51.57713,0.193321,4
347,1608,E01001604,59100,8,SE9 1DT,10,51.45384,0.054216999999999994,8
348,1600,E01001596,53950,7,BR7 6DN,10,51.42511,0.061749,8
349,2340,E01002318,50230,6,RM111GP,10,51.568265999999994,0.20865,8
350,1039,E01001039,58360,8,CR2 0AB,10,51.350640000000006,-0.08720399999999999,9
351,411,E01000410,47950,5,DA162LX,10,51.458925,0.09410700000000001,9
352,1102,E01001102,59300,8,CR2 0RF,10,51.337446,-0.08382,9
353,734,E01000734,48730,6,BR5 1NR,10,51.389513,0.090347,7
354,2327,E01002305,42740,3,RM5 2DX,10,51.608325,0.159106,5
355,775,E01000775,59430,8,BR3 3AL,10,51.391969,-0.021056000000000002,9
356,2970,E01002942,49300,6,KT9 1AE,10,51.368412,-0.30580999999999997,8
357,1049,E01001049,60730,9,CR0 5BT,10,51.364259000000004,-0.07977000000000001,7
358,2486,E01002463,60710,9,UB108FA,10,51.55832,-0.452622,9
359,4189,E01004147,49010,6,SM1 3BB,10,51.373682,-0.185729,9
360,3886,E01003845,52860,7,TW2 6AA,10,51.444384,-0.37405700000000003,8
361,360,E01000358,49240,6,DA7 4DS,10,51.464017999999996,0.137328,9
362,3927,E01003887,68740,10,TW110AA,10,51.426102,-0.334934,10
363,2438,E01002415,53830,7,HA4 0TA,10,51.563645,-0.402572,9
364,3941,E01003901,62650,9,TW2 5DJ,10,51.443985999999995,-0.354545,9
